latitude , longitude,address,name 
19.0374901,72.8390644,"Veer Savarkar Marg, Mahim, Mumbai, Maharashtra.",P.D.Hinduja National Hospital and Research center
18.952508,72.818199,"15/17, Maharshi Karve Marg, Girgaon, Mumbai, Maharashtra.",Saifee Hospital
19.1918191,72.8348753,"Mulund Goregaon Link Road, Mumbai, Maharashtra.","Fortis Hospitals, Mulund"
18.9755757,72.8097374,"15, Dr.G.Deshmukh Marg, Pedder Road, Cumballa Hill, Mumbai, Maharashtra.",Jaslok Hospital And Medical Research Institute
19.1145832,72.8358707,"Plot No38/39, Opposite Juhu Supreme Shopping Centre, Main Gulmohar Road, Andheri (W), Mumbai, Maharashtra.",Criticare Multispeciality Hospital and Research Centre
19.0536352,72.8851743,"Sumannagar, Sion Trombay Road, Chembur, Mumbai, Maharashtra.",Surana Sethia Hospital and Research Centre
18.9767706,72.8350652,"Victoria Road, Cross Lane III, Byculla (E), Mumbai, Maharashtra.",Balaji Hospital
19.1363246,72.82766,"Rao Saheb Achutrao Patwardhan Marg, Four Bunglows, Andheri (W), Mumbai, Maharashtra.",Kokilaben Dhirubhai Ambani Hospital and Medical Research Institute
19.0164103,72.855261,"Plot No.153, Road No.9, Major Parameshwaran Road, Opposite Siws College, Wadala(W), Mumbai, Maharashtra.",Aditya Jyot Eye Hospital
19.0021567,72.8415793,"286-B, Dr.Ambedkar Road, Further To Bharatmata Cinema, Near H.P.Petrol Pump, Parel, Mumbai, Maharashtra.",Shree Bidada Sarvodaya Trust Hospital
18.9629992,72.8175748,"Apex centre, 5 Babulnath Road, OppositeBabulnath Temple, Grant Road, Mumbai, Maharashtra.",Bombay City Eye Institute and Research Centre
18.9668749,72.805182,"Bomanjee Petit Road, Cumballa Hill, Mumbai, Maharashtra.",The B.D.Petit Parsee General Hospital
19.1102949,72.8409693,"B201, Dhruv, OppositeGagandeep, Main Road, Juhu, Vile Parle (West).Mumbai, Maharashtra.","Centre For Sight, Juhu"
19.0562207,72.8537634,"G / N Block, Bandra Kurla Complex, Bandra (E), Mumbai, Maharashtra.",Asian Heart Institute
19.1034191,72.854365,"Near Airport Colonu, Santacruz","CGHS Dispensary No.5, Santacruz"
19.1403981,72.9379362,"Flat No.25, C.G.S.Colony, Ghatkopar","CGHS Dispensary No.6, Ghatkopar"
19.030998,72.862675,"Building No 21, Sector I, Kane Nagar","CGHS Dispensary No.8, Koliwada"
19.0606917,72.8362497,"Plot No.215, 31st Road, Bandra Sadan Annexe, Bandra","CGHS Dispensary No.10, Bandra"
18.9751131,72.8298837,"Khan Mansion, Flat NO.1, Victoria Road, Byculla","CGHS Dispensary No.11, Byculla"
19.0788783,72.8500307,"PandT Colony, Vakola","CGHS Dispensary No.14, Vakola"
19.149901,72.931134,"Flat No.321-322, Type IV CGS Qtrs., Bhandup","CGHS Dispensary No.17, Bhandup"
19.1725542,72.942537,"Bldg.No.B-2, Type II, PandT colony, Mulund (W)","CGHS Dispensary No.19, Mulund"
19.0597308,72.8989478,"201/202, Coral Classic, Plot no.955/956, 20th Road, Chembur",Aayush Eye Clinic Microsurgery and Laser Centre
19.096654,72.9026801,"Jagruthi Co- operative Housing Society, Ground Floor, Bhatwadi, Ghatkopar West",Abhishek Nursing Home
19.2132136,72.8637163,"90 Feet Road, Thakur Complex,\nKandivali East",Aditi Hospital
19.0898792,72.908696,"C Wing, 4th Floor, Bhaveshwar Plaza, L.B.S.Marg, Ghatkopar (West)",Amruta Surgical And Maternity Home
19.1374852,72.917394,"Hill Side Avenue, Hiranandani Gardens, Powai",Dr. L H Hiranandani Hospital
19.0374901,72.8390644,"Veer Savarkar Marg,  Mahim",P D Hinduja National Hospital and Research Centre
19.0966611,72.9239095,"Pirojshanagar, Vikhroli ( East )",Godrej Memorial Hospital
19.1229678,72.8641387,"Holy Spirit hospital, Mahakali caves Road, Andheri east",Holy Spirit Hospital
19.0515721,72.8346314,"A - 791, Bandra Reclamation, Bandra (West)",Lilavati Hospital and Research Centre
18.9681978,72.8072647,"15 - Dr.Deshmukh Marg, Pedder Road",Jaslok Hospital
19.1918191,72.8348753,"Goregaon Link Road, Mulund-West",Fortis Hospital Mulund
19.1188585,72.8802146,"SevenHills Health City, Marol Maroshi Road, Andheri East",Seven Hills Hospital
19.0889039,72.907247,"Near Sarvodaya Hospital, L.B.S.Marg, Ghatkoper (West)",Zynova Heart Hospital
19.0796375,72.9070116,"201, Punit Plaza, Next to Rajawadi Post office, Ghatkopar (East)",The Eye Super Specialities
19.0552812,72.8892082,"Plot No.22, Swastik Park, Chembur",Swastik Hospital and Research Centre
19.0552812,72.8892082,"365, Swastik Park, Chembur (East)",Sushrut Hospital and Research Centre
19.1725542,72.942537,"104, Aroto House, P.K.Road, Saidham, Mulund (west)",Surya Eye Institute and Research Centre Pvt Ltd
19.0237817,72.8502094,"15, First Floor, Vincent Court, Near Fire Brigade, Opposite Chitra Cinema, Dr.B.Ambedkar Road, Dadar (East)",Suprabha Surgicare
19.1160222,72.8313139,"25, Gulmohar Park, Gulmohar Road, Juhu Scheme, Vile Parle (West)",Sujay Hospital
19.206396,72.8656109,"Thakur Complex, Kandivali (East)",Gokul Hospital
19.0685232,72.8352484,"724, 11th Road, Khar West",Hinduja Healthcare Surgical
19.1709732,72.9505973,"Valji ladha road, Mulund(west)",Hira Mongi Navneet Hospital
19.0327996,72.8963568,"Inlaks Chembur Colony, Near Jhana Sweet Shop, Chembur",Inlaks General Hospital
18.9681978,72.8072647,"15, Dr G Deshmukh Marg, Peddar Road",Jaslok Hospital And Research Centre
19.1095683,72.825288,"423 Ab, 10Th Road, Chembur",Joy Hospital Pvt Ltd
19.1363246,72.82766,"Rao Saheb Achutrao Patwardhan Marg,\nFour Bunglows, Andheri (West)",Kokilaben Dhirubhai Ambani Hospital
19.1938477,72.8465927,"Vishal Complex, S.V.Road, Malad (West)",Lifeline Hospital
19.200861,72.9643615,"Mini Apartments, Opp Sarvodaya Nagar,\nJungle Mangal Road, Bhandup West",Madhu Polyclinic and Nursing Home
19.094854,72.839654,"S V Rd, Vile Parle",Nanavati Hospital
19.0898792,72.908696,"A1, Harekrishna Bldg., 1st flr, Nr.Telephone Exchange, L.B.S.Marg, Ghatkopar (west)",Nulife Hospital
19.1405116,72.8421555,"1st Floor, Aftab Classic, Opposite City Hospital, S.V Road, Jogeshwari(West)",Orbit Eye Hospital
19.0796375,72.9070116,"Khokani Lane, Opposite Ghatkopar Railway Station, Ghatkopar East",Parakh Hospital
19.1198548,72.8464601,"Laxmi Commercial Premises, Near Sakinaka Junction, Andheri Kurla Road, Andheri East",Paramount General Hospital and ICCU
19.1565109,72.9637728,"The Color Scape Shopping Mall, G-103, D D Upadhayay Marg, Near Mulund Check Naka, Mulund West",Platinum Hospitals
19.0235976,72.8378125,"101, Inder Tower Gokhale Road (S), Near Tilak Bhavan, Opposite Ashishind Estate, Dadar (West)",Punamiya Hospital
19.1725542,72.942537,"109/1 Saraswati Sadan, Chs, Devi Dayal Road, Opposite Jalaram Ashish, Near T Ward Office, Mulund West",\nDr.Mukhi's Raj Hospital
19.0691719,72.902584,"37, Pestom Sagar, Road No.2, Chembur",Rane Heart Hospital
19.1198548,72.8464601,"1st Floor, Shilpa, Next to Vodafone Store, Opp Irla Masjid, C.D.Barfiwala Marg (juhu Lane), Andheri West",Roshni Eye Hospital
19.059862,72.9005605,"RUSHABH', 18th Road, Near Ambedkar Garden, Chembur",Rushabh Eye Hospital And Laser Centre
18.952508,72.818199,"15/17, Maharshi Karve Marg",Saifee Hospital
19.1171389,72.846563,"11, GangaVihar Residency, 174 S.V.Road",Sangita Maternity Surgical and Diagnostic Centre
19.1160222,72.8313139,"25, Gulmohar Park, Gulmohar Road, Juhu Scheme, Vile Parle (West)",Sujay Hospital
19.1441579,72.8238595,"B/103, Suman Apartment, Near High Point Restaurant, 3rd Cross Road, Lokhandwala Complex, Andheri West",Suman Eye Clinic and Surgery Centre
19.053083,72.8982503,"Suman Nagar, Siontrombay, Chembur, Thane",Surana Sethia Hospital and Research Centre
